datetime,message,timestamp_desc,Timestamp,RuleTitle,Level,Computer,Channel,EventID,RecordID,Details,ExtraFieldInfo,RuleID
2026-03-05 14:58:24.860 +11:00,[med] External Remote RDP Logon from Public IP on vm-final-lab-wo | Channel: Sec | EventID: 4624 | Details: Type: 10 - REMOTE INTERACTIVE ¦ TgtUser: vm-final-lab-wombo ¦ SrcComp: vm-final-lab-wo ¦ SrcIP: 64.88.193.156 ¦ LID: 0x47da8d | Extra: AuthenticationPackageName: Negotiate ¦ ElevatedToken: YES ¦ ImpersonationLevel: IMPERSONATION ¦ IpPort: 0 ¦ KeyLength: 0 ¦ LmPackageName: - ¦ LogonGuid: 00000000-0000-0000-0000-000000000000 ¦ LogonProcessName: User32 ¦ ProcessId: 1068 ¦ ProcessName: C:\Windows\System32\svchost.exe ¦ RemoteCredentialGuard: %%1843 ¦ RestrictedAdminMode: NO ¦ SubjectDomainName: WORKGROUP ¦ SubjectLogonId: 0x3e7 ¦ SubjectUserName: vm-final-lab-wo$ ¦ SubjectUserSid: S-1-5-18 ¦ TargetLinkedLogonId: 0x0 ¦ TargetOutboundDomainName: - ¦ TargetOutboundUserName: - ¦ TargetUserSid: S-1-5-21-169698666-362884899-2229521277-500 ¦ TransmittedServices: - ¦ VirtualAccount: NO,Sec Event 4624 - External Remote RDP Logon from Public IP,2026-03-05 14:58:24.860 +11:00,External Remote RDP Logon from Public IP,med,vm-final-lab-wo,Sec,4624,201775,Type: 10 - REMOTE INTERACTIVE ¦ TgtUser: vm-final-lab-wombo ¦ SrcComp: vm-final-lab-wo ¦ SrcIP: 64.88.193.156 ¦ LID: 0x47da8d,AuthenticationPackageName: Negotiate ¦ ElevatedToken: YES ¦ ImpersonationLevel: IMPERSONATION ¦ IpPort: 0 ¦ KeyLength: 0 ¦ LmPackageName: - ¦ LogonGuid: 00000000-0000-0000-0000-000000000000 ¦ LogonProcessName: User32 ¦ ProcessId: 1068 ¦ ProcessName: C:\Windows\System32\svchost.exe ¦ RemoteCredentialGuard: %%1843 ¦ RestrictedAdminMode: NO ¦ SubjectDomainName: WORKGROUP ¦ SubjectLogonId: 0x3e7 ¦ SubjectUserName: vm-final-lab-wo$ ¦ SubjectUserSid: S-1-5-18 ¦ TargetLinkedLogonId: 0x0 ¦ TargetOutboundDomainName: - ¦ TargetOutboundUserName: - ¦ TargetUserSid: S-1-5-21-169698666-362884899-2229521277-500 ¦ TransmittedServices: - ¦ VirtualAccount: NO,56a1bb6f-e039-3f65-3ea0-de425cefa8a7
2026-03-05 15:35:24.309 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 1640 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2848 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-05 15:35:24.309 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,203097,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 1640 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2848 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-05 15:35:24.395 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 2592 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 1640 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x725ad4 ¦ TargetUserName: sshd_1640 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-05 15:35:24.395 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,203105,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 2592 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 1640 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x725ad4 ¦ TargetUserName: sshd_1640 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-05 15:35:24.510 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 3896 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2848 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-05 15:35:24.510 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,203107,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 3896 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2848 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-05 15:35:24.588 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 1736 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 3896 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x725f34 ¦ TargetUserName: sshd_3896 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-05 15:35:24.588 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,203115,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 1736 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 3896 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x725f34 ¦ TargetUserName: sshd_3896 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-05 15:35:24.684 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 5444 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2848 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-05 15:35:24.684 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,203116,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 5444 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2848 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-05 15:35:24.793 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6780 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 5444 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x726555 ¦ TargetUserName: sshd_5444 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-05 15:35:24.793 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,203124,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6780 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 5444 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x726555 ¦ TargetUserName: sshd_5444 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-05 15:41:46.913 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 5444 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2848 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-05 15:41:46.913 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,203331,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 5444 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2848 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-05 15:42:44.558 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6148 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2848 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-05 15:42:44.558 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,203370,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6148 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2848 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-05 15:44:05.804 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6848 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2848 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-05 15:44:05.804 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,203419,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6848 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2848 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-05 15:44:05.893 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 1064 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 6848 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x75ad23 ¦ TargetUserName: sshd_6848 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-05 15:44:05.893 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,203427,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 1064 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 6848 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x75ad23 ¦ TargetUserName: sshd_6848 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-05 15:46:17.235 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6344 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2848 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-05 15:46:17.235 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,203506,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6344 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2848 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-05 15:46:17.328 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 4576 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 6344 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x767f92 ¦ TargetUserName: sshd_6344 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-05 15:46:17.328 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,203514,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 4576 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 6344 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x767f92 ¦ TargetUserName: sshd_6344 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-05 15:48:20.308 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6940 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2848 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-05 15:48:20.308 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,203578,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6940 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2848 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-05 15:48:20.411 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6180 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 6940 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x76d2ff ¦ TargetUserName: sshd_6940 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-05 15:48:20.411 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,203586,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6180 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 6940 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x76d2ff ¦ TargetUserName: sshd_6940 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-05 15:49:56.874 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6856 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2848 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-05 15:49:56.874 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,203646,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6856 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2848 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-05 15:49:57.832 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 2836 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 6856 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x7726c2 ¦ TargetUserName: sshd_6856 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-05 15:49:57.832 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,203654,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 2836 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 6856 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x7726c2 ¦ TargetUserName: sshd_6856 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-05 15:58:50.350 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 4864 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2848 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-05 15:58:50.350 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,203945,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 4864 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2848 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
